-4.780858647890982,3.4620286624555927,-64.65038453333678,-16.4276132379605,-80.07697286754326,35.70702323411837,-1.3211815841285102,-228.49375039083714,-887.8984839846252,-1836.595426557748,81.21155230546395,-729.1100212334741,-35.214028565451606
-5.780521966432127,1.28498682939088,-41.793970167602616,-16.4276132379605,-23.907680210775567,23.44796859995721,-4.770703873874332,-124.83689783732746,-735.9874908312514,-980.057511650812,40.632719053527126,-508.588946778161,-16.39800774725694
-5.780521966432127,1.28498682939088,-15.214804761796945,-6.077948867437256,-23.907680210775567,23.44796859995721,-4.770703873874332,-124.83689783732746,-887.8984839846252,-980.057511650812,-97.61178832347508,-508.588946778161,-16.39800774725694
-4.916941904283051,0.031325417170078446,-68.04873089846292,38.960442536084585,-23.907680210775567,35.70702323411837,-23.022787981952856,-99.67630572530753,-1216.6659193874834,-639.2229098637916,-14.157829315550657,-508.588946778161,-35.214028565451606
-5.780521966432127,-1.1479049975838627,-41.793970167602616,118.26501072458578,-23.907680210775567,66.88412961782554,-2.65197495823542,-233.7813832504138,-887.8984839846252,-1185.9224189793401,23.996984353187003,-508.588946778161,-35.214028565451606
-5.780521966432127,-2.374529595121308,46.40613328997781,14.155108929269652,-14.755309488422949,23.44796859995721,-23.022787981952856,-99.67630572530753,-887.8984839846252,-980.057511650812,-41.10565005212015,-508.588946778161,-17.541711826942795
-7.824762441981289,0.7128933483586981,-41.793970167602616,-16.4276132379605,-23.907680210775567,23.44796859995721,-4.770703873874332,-99.67630572530753,-887.8984839846252,-980.057511650812,-4.190952573592938,-508.588946778161,-16.39800774725694
-4.780858647890982,-0.30809361357125004,-41.793970167602616,107.06469884190783,-23.907680210775567,51.89904388421442,-23.022787981952856,-125.85665979938778,-1216.6659193874834,-1185.9224189793401,-1.3236225987590444,-508.588946778161,-35.214028565451606
-5.780521966432127,-1.1479049975838627,-41.793970167602616,-16.4276132379605,-23.907680210775567,66.88412961782554,-1.3211815841285102,-124.83689783732746,-887.8984839846252,-1185.9224189793401,36.173819689414586,-508.588946778161,-49.464845329486124
-5.780521966432127,-0.2499967115991641,-12.124881622866894,118.26501072458578,-22.221838363929265,35.70702323411837,-23.022787981952856,-99.67630572530753,-1216.6659193874834,-980.057511650812,65.68545176840718,-508.588946778161,-35.214028565451606
-4.780858647890982,-0.371076835483933,-41.793970167602616,38.960442536084585,0.6073045076112566,35.70702323411837,-4.196538531163999,-132.72081875111806,-1285.103343292936,-1185.9224189793401,92.36441181078189,-508.588946778161,-54.44547310016793
-5.780521966432127,0.7494834616490902,-41.793970167602616,-16.4276132379605,-23.907680210775567,66.88412961782554,-2.65197495823542,-99.67630572530753,-887.8984839846252,-1185.9224189793401,-74.02927836254965,-508.588946778161,-54.44547310016793
-4.916941904283051,0.4870917814690105,-41.793970167602616,107.06469884190783,-22.221838363929265,35.70702323411837,-23.022787981952856,-99.67630572530753,-1216.6659193874834,-980.057511650812,-66.25757711078917,-508.588946778161,-35.214028565451606
-6.011932750093896,-1.1479049975838627,-35.31361999415453,31.312449979300933,-14.755309488422949,35.70702323411837,-82.31756236502544,-33.5588067210508,-887.8984839846252,-1122.2636240849147,-75.2095767429877,-508.588946778161,-16.39800774725694
-5.780521966432127,-0.6860069241816846,-6.662974875305506,26.757580764124835,-23.907680210775567,66.88412961782554,-23.022787981952856,-125.85665979938778,-1216.6659193874834,-1185.9224189793401,66.3048613463381,-508.588946778161,-35.214028565451606
-5.780521966432127,0.7128933483586981,46.40613328997781,31.312449979300933,-15.332179276997678,23.44796859995721,-23.022787981952856,-99.67630572530753,-887.8984839846252,-980.057511650812,50.26723754755494,-508.588946778161,-16.39800774725694
-4.787858562848373,-0.371076835483933,-50.75462338897842,23.731088679338256,-18.524980375921388,66.88412961782554,-1.3211815841285102,-132.72081875111806,-643.129031626903,-1836.595426557748,86.92784065500862,-508.588946778161,-49.464845329486124
-4.780858647890982,0.4870917814690105,-41.793970167602616,38.960442536084585,-14.755309488422949,95.93185051751514,-2.65197495823542,-31.723973872611943,-1270.6774536938499,-1162.8423945489596,-28.573218681951687,-637.4877162304214,-54.44547310016793
-4.780858647890982,-1.1479049975838627,-98.83729056775913,23.731088679338256,-18.524980375921388,35.70702323411837,-1.3211815841285102,-132.72081875111806,-643.129031626903,-1836.595426557748,-8.43624838720855,-508.588946778161,-49.464845329486124
